,URL,Goal Type,Score,Player,Elapsed Time,Added Time
1061,https://www.xscores.com/soccer/match/arsenal-vs-aston-villa/14-04-2024/2139743,Regular goal,0-2,Ollie Watkins,87,0
1062,https://www.xscores.com/soccer/match/chelsea-vs-everton/15-04-2024/2139740,Regular goal,1-0,Cole Palmer,13,0
1063,https://www.xscores.com/soccer/match/chelsea-vs-everton/15-04-2024/2139740,Regular goal,2-0,Cole Palmer,18,0
1064,https://www.xscores.com/soccer/match/chelsea-vs-everton/15-04-2024/2139740,Regular goal,3-0,Cole Palmer,29,0
1065,https://www.xscores.com/soccer/match/chelsea-vs-everton/15-04-2024/2139740,Regular goal,4-0,Nicolas Jackson,44,0
1066,https://www.xscores.com/soccer/match/chelsea-vs-everton/15-04-2024/2139740,Penalty,5-0,Cole Palmer,64,0
1067,https://www.xscores.com/soccer/match/chelsea-vs-everton/15-04-2024/2139740,Regular goal,6-0,Alfie Gilchrist,90,0
1068,https://www.xscores.com/soccer/match/luton-vs-brentford/20-04-2024/2139756,Regular goal,0-1,Yoane Wissa,24,0
1069,https://www.xscores.com/soccer/match/luton-vs-brentford/20-04-2024/2139756,Regular goal,0-2,Yoane Wissa,45,1
1070,https://www.xscores.com/soccer/match/luton-vs-brentford/20-04-2024/2139756,Regular goal,0-3,Ethan Pinnock,62,0
1071,https://www.xscores.com/soccer/match/luton-vs-brentford/20-04-2024/2139756,Regular goal,0-4,Keane Lewis-Potter,64,0
1072,https://www.xscores.com/soccer/match/luton-vs-brentford/20-04-2024/2139756,Regular goal,0-5,Kevin Schade,86,0
1073,https://www.xscores.com/soccer/match/luton-vs-brentford/20-04-2024/2139756,Regular goal,1-5,Luke Berry,90,2
1074,https://www.xscores.com/soccer/match/sheffield-united-vs-burnley/20-04-2024/2139754,Regular goal,0-1,Jacob Bruun Larsen,38,0
1075,https://www.xscores.com/soccer/match/sheffield-united-vs-burnley/20-04-2024/2139754,Regular goal,0-2,Lorenz Assignon,40,0
1076,https://www.xscores.com/soccer/match/sheffield-united-vs-burnley/20-04-2024/2139754,Regular goal,1-2,Gustavo Hamer,52,0
1077,https://www.xscores.com/soccer/match/sheffield-united-vs-burnley/20-04-2024/2139754,Regular goal,1-3,Lyle Foster,58,0
1078,https://www.xscores.com/soccer/match/sheffield-united-vs-burnley/20-04-2024/2139754,Regular goal,1-4,Johann Berg Gudmundsson,71,0
1079,https://www.xscores.com/soccer/match/wolverhampton-vs-arsenal/20-04-2024/2139761,Regular goal,0-1,Leandro Trossard,45,0
1080,https://www.xscores.com/soccer/match/wolverhampton-vs-arsenal/20-04-2024/2139761,Regular goal,0-2,Martin Oedegaard,90,5
1081,https://www.xscores.com/soccer/match/everton-vs-nottingham-forest/21-04-2024/2139758,Regular goal,1-0,Idrissa Gana Gueye,29,0
1082,https://www.xscores.com/soccer/match/everton-vs-nottingham-forest/21-04-2024/2139758,Regular goal,2-0,Dwight McNeil,76,0
1083,https://www.xscores.com/soccer/match/aston-villa-vs-bournemouth/21-04-2024/2139747,Penalty,0-1,Dominic Solanke,31,0
1084,https://www.xscores.com/soccer/match/aston-villa-vs-bournemouth/21-04-2024/2139747,Regular goal,1-1,Morgan Rogers,45,1
1085,https://www.xscores.com/soccer/match/aston-villa-vs-bournemouth/21-04-2024/2139747,Regular goal,2-1,Moussa Diaby,57,0
1086,https://www.xscores.com/soccer/match/aston-villa-vs-bournemouth/21-04-2024/2139747,Regular goal,3-1,Leon Bailey,78,0
1087,https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/21-04-2024/2139759,Regular goal,1-0,Michael Olise,7,0
1088,https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/21-04-2024/2139759,Regular goal,2-0,Eberechi Eze,16,0
1089,https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/21-04-2024/2139759,Own goal,3-0,Emerson,20,0
1090,https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/21-04-2024/2139759,Regular goal,4-0,Jean-Philippe Mateta,31,0
1091,https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/21-04-2024/2139759,Regular goal,4-1,Michail Antonio,40,0
1092,https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/21-04-2024/2139759,Regular goal,5-1,Jean-Philippe Mateta,64,0
1093,https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/21-04-2024/2139759,Own goal,5-2,Dean Henderson,89,0
1094,https://www.xscores.com/soccer/match/fulham-vs-liverpool/21-04-2024/2139757,Regular goal,0-1,Trent Alexander-Arnold,32,0
1095,https://www.xscores.com/soccer/match/fulham-vs-liverpool/21-04-2024/2139757,Regular goal,1-1,Timothy Castagne,45,2
1096,https://www.xscores.com/soccer/match/fulham-vs-liverpool/21-04-2024/2139757,Regular goal,1-2,Ryan Gravenberch,53,0
1097,https://www.xscores.com/soccer/match/fulham-vs-liverpool/21-04-2024/2139757,Regular goal,1-3,Diogo Jota,72,0
1098,https://www.xscores.com/soccer/match/tottenham-vs-manchester-city/14-05-2024/2139753,Regular goal,0-1,Erling Haaland,51,0
1099,https://www.xscores.com/soccer/match/tottenham-vs-manchester-city/14-05-2024/2139753,Penalty,0-2,Erling Haaland,90,1
1100,https://www.xscores.com/soccer/match/brighton-vs-chelsea/15-05-2024/2139760,Regular goal,0-1,Cole Palmer,34,0
1101,https://www.xscores.com/soccer/match/brighton-vs-chelsea/15-05-2024/2139760,Regular goal,0-2,Christopher Nkunku,64,0
1102,https://www.xscores.com/soccer/match/brighton-vs-chelsea/15-05-2024/2139760,Regular goal,1-2,Danny Welbeck,90,7
1103,https://www.xscores.com/soccer/match/manchester-united-vs-newcastle/15-05-2024/2139755,Regular goal,1-0,Kobbie Mainoo,31,0
1104,https://www.xscores.com/soccer/match/manchester-united-vs-newcastle/15-05-2024/2139755,Regular goal,1-1,Anthony Gordon,49,0
1105,https://www.xscores.com/soccer/match/manchester-united-vs-newcastle/15-05-2024/2139755,Regular goal,2-1,Amad Diallo,57,0
1106,https://www.xscores.com/soccer/match/manchester-united-vs-newcastle/15-05-2024/2139755,Regular goal,3-1,Rasmus Hoejlund,84,0
1107,https://www.xscores.com/soccer/match/manchester-united-vs-newcastle/15-05-2024/2139755,Regular goal,3-2,Lewis Hall,90,2
1108,https://www.xscores.com/soccer/match/west-ham-vs-liverpool/27-04-2024/2139773,Regular goal,1-0,Jarrod Bowen,43,0
1109,https://www.xscores.com/soccer/match/west-ham-vs-liverpool/27-04-2024/2139773,Regular goal,1-1,Andrew Robertson,48,0
1110,https://www.xscores.com/soccer/match/west-ham-vs-liverpool/27-04-2024/2139773,Own goal,1-2,Alphonse Areola,65,0
1111,https://www.xscores.com/soccer/match/west-ham-vs-liverpool/27-04-2024/2139773,Regular goal,2-2,Michail Antonio,77,0
1112,https://www.xscores.com/soccer/match/fulham-vs-crystal-palace/27-04-2024/2139765,Regular goal,1-0,Rodrigo Muniz,52,0
1113,https://www.xscores.com/soccer/match/fulham-vs-crystal-palace/27-04-2024/2139765,Regular goal,1-1,Jeffrey Schlupp,87,0
1114,https://www.xscores.com/soccer/match/manchester-united-vs-burnley/27-04-2024/2139766,Regular goal,1-0,Antony,79,0
1115,https://www.xscores.com/soccer/match/manchester-united-vs-burnley/27-04-2024/2139766,Penalty,1-1,Zeki Amdouni,87,0
1116,https://www.xscores.com/soccer/match/newcastle-vs-sheffield-united/27-04-2024/2139775,Regular goal,0-1,Anel Ahmedhodzic,5,0
1117,https://www.xscores.com/soccer/match/newcastle-vs-sheffield-united/27-04-2024/2139775,Regular goal,1-1,Alexander Isak,26,0
1118,https://www.xscores.com/soccer/match/newcastle-vs-sheffield-united/27-04-2024/2139775,Regular goal,2-1,Bruno Guimaraes,54,0
1119,https://www.xscores.com/soccer/match/newcastle-vs-sheffield-united/27-04-2024/2139775,Penalty,3-1,Alexander Isak,61,0
1120,https://www.xscores.com/soccer/match/newcastle-vs-sheffield-united/27-04-2024/2139775,Own goal,4-1,Ben Osborn,65,0
1121,https://www.xscores.com/soccer/match/newcastle-vs-sheffield-united/27-04-2024/2139775,Regular goal,5-1,Callum Wilson,72,0
1122,https://www.xscores.com/soccer/match/wolverhampton-vs-luton/27-04-2024/2139768,Regular goal,1-0,Hee-Chan Hwang,39,0
1123,https://www.xscores.com/soccer/match/wolverhampton-vs-luton/27-04-2024/2139768,Regular goal,2-0,Toti Gomes,50,0
1124,https://www.xscores.com/soccer/match/wolverhampton-vs-luton/27-04-2024/2139768,Regular goal,2-1,Carlton Morris,80,0
1125,https://www.xscores.com/soccer/match/everton-vs-brentford/27-04-2024/2139764,Regular goal,1-0,Idrissa Gana Gueye,60,0
1126,https://www.xscores.com/soccer/match/aston-villa-vs-chelsea/27-04-2024/2139763,Own goal,1-0,Marc Cucurella,4,0
1127,https://www.xscores.com/soccer/match/aston-villa-vs-chelsea/27-04-2024/2139763,Regular goal,2-0,Morgan Rogers,42,0
1128,https://www.xscores.com/soccer/match/aston-villa-vs-chelsea/27-04-2024/2139763,Regular goal,2-1,Noni Madueke,62,0
1129,https://www.xscores.com/soccer/match/aston-villa-vs-chelsea/27-04-2024/2139763,Regular goal,2-2,Conor Gallagher,81,0
1130,https://www.xscores.com/soccer/match/bournemouth-vs-brighton/28-04-2024/2139762,Regular goal,1-0,Marcos Senesi,13,0
1131,https://www.xscores.com/soccer/match/bournemouth-vs-brighton/28-04-2024/2139762,Regular goal,2-0,Enes Unal,52,0
1132,https://www.xscores.com/soccer/match/bournemouth-vs-brighton/28-04-2024/2139762,Regular goal,3-0,Justin Kluivert,87,0
1133,https://www.xscores.com/soccer/match/tottenham-vs-arsenal/28-04-2024/2139767,Own goal,0-1,Pierre-Emile Hoejbjerg,15,0
1134,https://www.xscores.com/soccer/match/tottenham-vs-arsenal/28-04-2024/2139767,Regular goal,0-2,Bukayo Saka,27,0
1135,https://www.xscores.com/soccer/match/tottenham-vs-arsenal/28-04-2024/2139767,Regular goal,0-3,Kai Havertz,38,0
1136,https://www.xscores.com/soccer/match/tottenham-vs-arsenal/28-04-2024/2139767,Regular goal,1-3,Cristian Romero,64,0
1137,https://www.xscores.com/soccer/match/tottenham-vs-arsenal/28-04-2024/2139767,Penalty,2-3,Heung-Min Son,87,0
1138,https://www.xscores.com/soccer/match/nottingham-forest-vs-manchester-city/28-04-2024/2139774,Regular goal,0-1,Josko Gvardiol,32,0
1139,https://www.xscores.com/soccer/match/nottingham-forest-vs-manchester-city/28-04-2024/2139774,Regular goal,0-2,Erling Haaland,71,0
1140,https://www.xscores.com/soccer/match/luton-vs-everton/03-05-2024/2139782,Penalty,0-1,Dominic Calvert-Lewin,24,0
1141,https://www.xscores.com/soccer/match/luton-vs-everton/03-05-2024/2139782,Regular goal,1-1,Elijah Adebayo,31,0
1142,https://www.xscores.com/soccer/match/arsenal-vs-bournemouth/04-05-2024/2139772,Penalty,1-0,Bukayo Saka,45,0
1143,https://www.xscores.com/soccer/match/arsenal-vs-bournemouth/04-05-2024/2139772,Regular goal,2-0,Leandro Trossard,70,0
1144,https://www.xscores.com/soccer/match/arsenal-vs-bournemouth/04-05-2024/2139772,Regular goal,3-0,Declan Rice,90,7
1145,https://www.xscores.com/soccer/match/burnley-vs-newcastle/04-05-2024/2139770,Regular goal,0-1,Callum Wilson,19,0
1146,https://www.xscores.com/soccer/match/burnley-vs-newcastle/04-05-2024/2139770,Regular goal,0-2,Sean Longstaff,35,0
1147,https://www.xscores.com/soccer/match/burnley-vs-newcastle/04-05-2024/2139770,Regular goal,0-3,Bruno Guimaraes,40,0
1148,https://www.xscores.com/soccer/match/burnley-vs-newcastle/04-05-2024/2139770,Regular goal,0-4,Alexander Isak,55,0
1149,https://www.xscores.com/soccer/match/burnley-vs-newcastle/04-05-2024/2139770,Regular goal,1-4,Dara O'Shea,86,0
1150,https://www.xscores.com/soccer/match/sheffield-united-vs-nottingham-forest/04-05-2024/2139780,Penalty,1-0,Ben Brereton Diaz,17,0
1151,https://www.xscores.com/soccer/match/sheffield-united-vs-nottingham-forest/04-05-2024/2139780,Regular goal,1-1,Callum Hudson-Odoi,27,0
1152,https://www.xscores.com/soccer/match/sheffield-united-vs-nottingham-forest/04-05-2024/2139780,Regular goal,1-2,Ryan Yates,51,0
1153,https://www.xscores.com/soccer/match/sheffield-united-vs-nottingham-forest/04-05-2024/2139780,Regular goal,1-3,Callum Hudson-Odoi,65,0
1154,https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/04-05-2024/2139781,Penalty,1-0,Erling Haaland,12,0
1155,https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/04-05-2024/2139781,Regular goal,2-0,Erling Haaland,35,0
1156,https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/04-05-2024/2139781,Penalty,3-0,Erling Haaland,45,3
1157,https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/04-05-2024/2139781,Regular goal,3-1,Hee-Chan Hwang,53,0
1158,https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/04-05-2024/2139781,Regular goal,4-1,Erling Haaland,54,0
1159,https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/04-05-2024/2139781,Regular goal,5-1,Julian Alvarez,85,0
1160,https://www.xscores.com/soccer/match/brighton-vs-aston-villa/05-05-2024/2139784,Regular goal,1-0,Joao Pedro,87,0
1161,https://www.xscores.com/soccer/match/chelsea-vs-west-ham/05-05-2024/2139771,Regular goal,1-0,Cole Palmer,15,0
1162,https://www.xscores.com/soccer/match/chelsea-vs-west-ham/05-05-2024/2139771,Regular goal,2-0,Conor Gallagher,30,0
1163,https://www.xscores.com/soccer/match/chelsea-vs-west-ham/05-05-2024/2139771,Regular goal,3-0,Noni Madueke,36,0
1164,https://www.xscores.com/soccer/match/chelsea-vs-west-ham/05-05-2024/2139771,Regular goal,4-0,Nicolas Jackson,48,0
1165,https://www.xscores.com/soccer/match/chelsea-vs-west-ham/05-05-2024/2139771,Regular goal,5-0,Nicolas Jackson,80,0
1166,https://www.xscores.com/soccer/match/liverpool-vs-tottenham/05-05-2024/2139783,Regular goal,1-0,Mohamed Salah,16,0
1167,https://www.xscores.com/soccer/match/liverpool-vs-tottenham/05-05-2024/2139783,Regular goal,2-0,Andrew Robertson,45,0
1168,https://www.xscores.com/soccer/match/liverpool-vs-tottenham/05-05-2024/2139783,Regular goal,3-0,Cody Gakpo,50,0
1169,https://www.xscores.com/soccer/match/liverpool-vs-tottenham/05-05-2024/2139783,Regular goal,4-0,Harvey Elliott,59,0
1170,https://www.xscores.com/soccer/match/liverpool-vs-tottenham/05-05-2024/2139783,Regular goal,4-1,Richarlison,72,0
1171,https://www.xscores.com/soccer/match/liverpool-vs-tottenham/05-05-2024/2139783,Regular goal,4-2,Heung-Min Son,77,0
1172,https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-united/06-05-2024/2139776,Regular goal,1-0,Michael Olise,12,0
1173,https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-united/06-05-2024/2139776,Regular goal,2-0,Jean-Philippe Mateta,40,0
1174,https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-united/06-05-2024/2139776,Regular goal,3-0,Tyrick Mitchell,58,0
1175,https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-united/06-05-2024/2139776,Regular goal,4-0,Michael Olise,66,0
1176,https://www.xscores.com/soccer/match/fulham-vs-manchester-city/11-05-2024/2139785,Regular goal,0-1,Josko Gvardiol,13,0
1177,https://www.xscores.com/soccer/match/fulham-vs-manchester-city/11-05-2024/2139785,Regular goal,0-2,Phil Foden,59,0
1178,https://www.xscores.com/soccer/match/fulham-vs-manchester-city/11-05-2024/2139785,Regular goal,0-3,Josko Gvardiol,71,0
1179,https://www.xscores.com/soccer/match/fulham-vs-manchester-city/11-05-2024/2139785,Penalty,0-4,Julian Alvarez,90,6
1180,https://www.xscores.com/soccer/match/bournemouth-vs-brentford/11-05-2024/2139777,Regular goal,0-1,Bryan Mbeumo,86,0
1181,https://www.xscores.com/soccer/match/bournemouth-vs-brentford/11-05-2024/2139777,Regular goal,1-1,Dominic Solanke,89,0
1182,https://www.xscores.com/soccer/match/bournemouth-vs-brentford/11-05-2024/2139777,Regular goal,1-2,Yoane Wissa,90,5
1183,https://www.xscores.com/soccer/match/everton-vs-sheffield-united/11-05-2024/2139779,Regular goal,1-0,Abdoulaye Doucoure,31,0
1184,https://www.xscores.com/soccer/match/newcastle-vs-brighton/11-05-2024/2139791,Regular goal,0-1,Joel Veltman,18,0
1185,https://www.xscores.com/soccer/match/newcastle-vs-brighton/11-05-2024/2139791,Regular goal,1-1,Sean Longstaff,45,5
1186,https://www.xscores.com/soccer/match/tottenham-vs-burnley/11-05-2024/2139787,Regular goal,0-1,Jacob Bruun Larsen,25,0
1187,https://www.xscores.com/soccer/match/tottenham-vs-burnley/11-05-2024/2139787,Regular goal,1-1,Pedro Porro,32,0
1188,https://www.xscores.com/soccer/match/tottenham-vs-burnley/11-05-2024/2139787,Regular goal,2-1,Micky van de Ven,82,0
1189,https://www.xscores.com/soccer/match/west-ham-vs-luton/11-05-2024/2139788,Regular goal,0-1,Albert Sambi Lokonga,6,0
1190,https://www.xscores.com/soccer/match/west-ham-vs-luton/11-05-2024/2139788,Regular goal,1-1,James Ward-Prowse,54,0
1191,https://www.xscores.com/soccer/match/west-ham-vs-luton/11-05-2024/2139788,Regular goal,2-1,Tomas Soucek,65,0
1192,https://www.xscores.com/soccer/match/west-ham-vs-luton/11-05-2024/2139788,Regular goal,3-1,George Earthy,76,0
1193,https://www.xscores.com/soccer/match/wolverhampton-vs-crystal-palace/11-05-2024/2139789,Regular goal,0-1,Michael Olise,26,0
1194,https://www.xscores.com/soccer/match/wolverhampton-vs-crystal-palace/11-05-2024/2139789,Regular goal,0-2,Jean-Philippe Mateta,28,0
1195,https://www.xscores.com/soccer/match/wolverhampton-vs-crystal-palace/11-05-2024/2139789,Regular goal,1-2,Matheus Cunha,66,0
1196,https://www.xscores.com/soccer/match/wolverhampton-vs-crystal-palace/11-05-2024/2139789,Regular goal,1-3,Eberechi Eze,73,0
1197,https://www.xscores.com/soccer/match/nottingham-forest-vs-chelsea/11-05-2024/2139796,Regular goal,0-1,Mykhaylo Mudryk,8,0
1198,https://www.xscores.com/soccer/match/nottingham-forest-vs-chelsea/11-05-2024/2139796,Regular goal,1-1,Willy Boly,16,0
1199,https://www.xscores.com/soccer/match/nottingham-forest-vs-chelsea/11-05-2024/2139796,Regular goal,2-1,Callum Hudson-Odoi,74,0
1200,https://www.xscores.com/soccer/match/nottingham-forest-vs-chelsea/11-05-2024/2139796,Regular goal,2-2,Raheem Sterling,80,0
1201,https://www.xscores.com/soccer/match/nottingham-forest-vs-chelsea/11-05-2024/2139796,Regular goal,2-3,Nicolas Jackson,82,0
1202,https://www.xscores.com/soccer/match/manchester-united-vs-arsenal/12-05-2024/2139786,Regular goal,0-1,Leandro Trossard,20,0
1203,https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/13-05-2024/2139778,Own goal,0-1,Emiliano Martinez,2,0
1204,https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/13-05-2024/2139778,Regular goal,1-1,Youri Tielemans,12,0
1205,https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/13-05-2024/2139778,Regular goal,1-2,Cody Gakpo,23,0
1206,https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/13-05-2024/2139778,Regular goal,1-3,Jarell Quansah,48,0
1207,https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/13-05-2024/2139778,Regular goal,2-3,Jhon Duran,85,0
1208,https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/13-05-2024/2139778,Regular goal,3-3,Jhon Duran,88,0
1209,https://www.xscores.com/soccer/match/arsenal-vs-everton/19-05-2024/2139790,Regular goal,0-1,Idrissa Gana Gueye,40,0
1210,https://www.xscores.com/soccer/match/arsenal-vs-everton/19-05-2024/2139790,Regular goal,1-1,Takehiro Tomiyasu,43,0
1211,https://www.xscores.com/soccer/match/arsenal-vs-everton/19-05-2024/2139790,Regular goal,2-1,Kai Havertz,89,0
1212,https://www.xscores.com/soccer/match/brentford-vs-newcastle/19-05-2024/2139795,Regular goal,0-1,Harvey Barnes,21,0
1213,https://www.xscores.com/soccer/match/brentford-vs-newcastle/19-05-2024/2139795,Regular goal,0-2,Jacob Murphy,36,0
1214,https://www.xscores.com/soccer/match/brentford-vs-newcastle/19-05-2024/2139795,Regular goal,0-3,Alexander Isak,38,0
1215,https://www.xscores.com/soccer/match/brentford-vs-newcastle/19-05-2024/2139795,Regular goal,1-3,Vitaly Janelt,48,0
1216,https://www.xscores.com/soccer/match/brentford-vs-newcastle/19-05-2024/2139795,Regular goal,2-3,Yoane Wissa,70,0
1217,https://www.xscores.com/soccer/match/brentford-vs-newcastle/19-05-2024/2139795,Regular goal,2-4,Bruno Guimaraes,77,0
1218,https://www.xscores.com/soccer/match/brighton-vs-manchester-united/19-05-2024/2139800,Regular goal,0-1,Diogo Dalot,73,0
1219,https://www.xscores.com/soccer/match/brighton-vs-manchester-united/19-05-2024/2139800,Regular goal,0-2,Rasmus Hoejlund,88,0
1220,https://www.xscores.com/soccer/match/burnley-vs-nottingham-forest/19-05-2024/2139794,Regular goal,0-1,Chris Wood,2,0
1221,https://www.xscores.com/soccer/match/burnley-vs-nottingham-forest/19-05-2024/2139794,Regular goal,0-2,Chris Wood,14,0
1222,https://www.xscores.com/soccer/match/burnley-vs-nottingham-forest/19-05-2024/2139794,Regular goal,1-2,Josh Cullen,72,0
1223,https://www.xscores.com/soccer/match/chelsea-vs-bournemouth/19-05-2024/2139793,Regular goal,1-0,Moises Caicedo,17,0
1224,https://www.xscores.com/soccer/match/chelsea-vs-bournemouth/19-05-2024/2139793,Regular goal,2-0,Raheem Sterling,48,0
1225,https://www.xscores.com/soccer/match/chelsea-vs-bournemouth/19-05-2024/2139793,Own goal,2-1,Benoit Badiashile,49,0
1226,https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/19-05-2024/2139792,Regular goal,1-0,Jean-Philippe Mateta,9,0
1227,https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/19-05-2024/2139792,Regular goal,2-0,Jean-Philippe Mateta,39,0
1228,https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/19-05-2024/2139792,Regular goal,3-0,Eberechi Eze,54,0
1229,https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/19-05-2024/2139792,Regular goal,4-0,Jean-Philippe Mateta,63,0
1230,https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/19-05-2024/2139792,Regular goal,5-0,Eberechi Eze,69,0
1231,https://www.xscores.com/soccer/match/liverpool-vs-wolverhampton/19-05-2024/2139797,Regular goal,1-0,Alexis Mac Allister,34,0
1232,https://www.xscores.com/soccer/match/liverpool-vs-wolverhampton/19-05-2024/2139797,Regular goal,2-0,Jarell Quansah,40,0
1233,https://www.xscores.com/soccer/match/luton-vs-fulham/19-05-2024/2139799,Regular goal,0-1,Adama Traore,43,0
1234,https://www.xscores.com/soccer/match/luton-vs-fulham/19-05-2024/2139799,Penalty,1-1,Carlton Morris,45,1
1235,https://www.xscores.com/soccer/match/luton-vs-fulham/19-05-2024/2139799,Regular goal,1-2,Raul Jimenez,45,3
1236,https://www.xscores.com/soccer/match/luton-vs-fulham/19-05-2024/2139799,Regular goal,1-3,Raul Jimenez,49,0
1237,https://www.xscores.com/soccer/match/luton-vs-fulham/19-05-2024/2139799,Regular goal,2-3,Alfie Doughty,55,0
1238,https://www.xscores.com/soccer/match/luton-vs-fulham/19-05-2024/2139799,Regular goal,2-4,Harry Wilson,68,0
1239,https://www.xscores.com/soccer/match/manchester-city-vs-west-ham/19-05-2024/2139798,Regular goal,1-0,Phil Foden,2,0
1240,https://www.xscores.com/soccer/match/manchester-city-vs-west-ham/19-05-2024/2139798,Regular goal,2-0,Phil Foden,18,0
1241,https://www.xscores.com/soccer/match/manchester-city-vs-west-ham/19-05-2024/2139798,Regular goal,2-1,Mohammed Kudus,42,0
1242,https://www.xscores.com/soccer/match/manchester-city-vs-west-ham/19-05-2024/2139798,Regular goal,3-1,Rodri,59,0
1243,https://www.xscores.com/soccer/match/sheffield-united-vs-tottenham/19-05-2024/2139801,Regular goal,0-1,Dejan Kulusevski,14,0
1244,https://www.xscores.com/soccer/match/sheffield-united-vs-tottenham/19-05-2024/2139801,Regular goal,0-2,Pedro Porro,59,0
1245,https://www.xscores.com/soccer/match/sheffield-united-vs-tottenham/19-05-2024/2139801,Regular goal,0-3,Dejan Kulusevski,65,0
