URL,Goal Type,Score,Player,Elapsed Time,Added Time
https://www.xscores.com/soccer/match/sheffield-united-vs-arsenal/04-03-2024/2139690,Regular goal,0-6,Ben White,58,0
https://www.xscores.com/soccer/match/manchester-united-vs-everton/09-03-2024/2139694,Penalty,1-0,Bruno Fernandes,12,0
https://www.xscores.com/soccer/match/manchester-united-vs-everton/09-03-2024/2139694,Penalty,2-0,Marcus Rashford,36,0
https://www.xscores.com/soccer/match/bournemouth-vs-sheffield-united/09-03-2024/2139692,Regular goal,0-1,Gustavo Hamer,27,0
https://www.xscores.com/soccer/match/bournemouth-vs-sheffield-united/09-03-2024/2139692,Regular goal,0-2,Jack Robinson,64,0
https://www.xscores.com/soccer/match/bournemouth-vs-sheffield-united/09-03-2024/2139692,Regular goal,1-2,Dango Ouattara,74,0
https://www.xscores.com/soccer/match/bournemouth-vs-sheffield-united/09-03-2024/2139692,Regular goal,2-2,Enes Unal,90,1
https://www.xscores.com/soccer/match/crystal-palace-vs-luton/09-03-2024/2139696,Regular goal,1-0,Jean-Philippe Mateta,11,0
https://www.xscores.com/soccer/match/crystal-palace-vs-luton/09-03-2024/2139696,Regular goal,1-1,Cauley Woodrow,90,6
https://www.xscores.com/soccer/match/wolverhampton-vs-fulham/09-03-2024/2139706,Regular goal,1-0,Rayan Ait Nouri,52,0
https://www.xscores.com/soccer/match/wolverhampton-vs-fulham/09-03-2024/2139706,Own goal,2-0,Tom Cairney,67,0
https://www.xscores.com/soccer/match/wolverhampton-vs-fulham/09-03-2024/2139706,Regular goal,2-1,Alex Iwobi,90,8
https://www.xscores.com/soccer/match/arsenal-vs-brentford/09-03-2024/2139700,Regular goal,1-0,Declan Rice,19,0
https://www.xscores.com/soccer/match/arsenal-vs-brentford/09-03-2024/2139700,Regular goal,1-1,Yoane Wissa,45,4
https://www.xscores.com/soccer/match/arsenal-vs-brentford/09-03-2024/2139700,Regular goal,2-1,Kai Havertz,86,0
https://www.xscores.com/soccer/match/aston-villa-vs-tottenham/10-03-2024/2139699,Regular goal,0-1,James Maddison,50,0
https://www.xscores.com/soccer/match/aston-villa-vs-tottenham/10-03-2024/2139699,Regular goal,0-2,Brennan Johnson,53,0
https://www.xscores.com/soccer/match/aston-villa-vs-tottenham/10-03-2024/2139699,Regular goal,0-3,Heung-Min Son,90,1
https://www.xscores.com/soccer/match/aston-villa-vs-tottenham/10-03-2024/2139699,Regular goal,0-4,Timo Werner,90,4
https://www.xscores.com/soccer/match/brighton-vs-nottingham-forest/10-03-2024/2139698,Own goal,1-0,Andrew Omobamidele,29,0
https://www.xscores.com/soccer/match/west-ham-vs-burnley/10-03-2024/2139693,Regular goal,0-1,David Datro Fofana,11,0
https://www.xscores.com/soccer/match/west-ham-vs-burnley/10-03-2024/2139693,Own goal,0-2,Konstantinos Mavropanos,45,1
https://www.xscores.com/soccer/match/west-ham-vs-burnley/10-03-2024/2139693,Regular goal,1-2,Lucas Paqueta,46,0
https://www.xscores.com/soccer/match/west-ham-vs-burnley/10-03-2024/2139693,Regular goal,2-2,Danny Ings,90,1
https://www.xscores.com/soccer/match/liverpool-vs-manchester-city/10-03-2024/2139695,Regular goal,0-1,John Stones,23,0
https://www.xscores.com/soccer/match/liverpool-vs-manchester-city/10-03-2024/2139695,Penalty,1-1,Alexis Mac Allister,50,0
https://www.xscores.com/soccer/match/chelsea-vs-newcastle/11-03-2024/2139697,Regular goal,1-0,Nicolas Jackson,6,0
https://www.xscores.com/soccer/match/chelsea-vs-newcastle/11-03-2024/2139697,Regular goal,1-1,Alexander Isak,43,0
https://www.xscores.com/soccer/match/chelsea-vs-newcastle/11-03-2024/2139697,Regular goal,2-1,Cole Palmer,57,0
https://www.xscores.com/soccer/match/chelsea-vs-newcastle/11-03-2024/2139697,Regular goal,3-1,Mykhaylo Mudryk,76,0
https://www.xscores.com/soccer/match/chelsea-vs-newcastle/11-03-2024/2139697,Regular goal,3-2,Jacob Murphy,90,0
https://www.xscores.com/soccer/match/burnley-vs-brentford/16-03-2024/2139704,Penalty,1-0,Jacob Bruun Larsen,10,0
https://www.xscores.com/soccer/match/burnley-vs-brentford/16-03-2024/2139704,Regular goal,2-0,David Datro Fofana,62,0
https://www.xscores.com/soccer/match/burnley-vs-brentford/16-03-2024/2139704,Regular goal,2-1,Kristoffer Vassbakk Ajer,83,0
https://www.xscores.com/soccer/match/luton-vs-nottingham-forest/16-03-2024/2139714,Regular goal,0-1,Chris Wood,34,0
https://www.xscores.com/soccer/match/luton-vs-nottingham-forest/16-03-2024/2139714,Regular goal,1-1,Luke Berry,89,0
https://www.xscores.com/soccer/match/fulham-vs-tottenham/16-03-2024/2139701,Regular goal,1-0,Rodrigo Muniz,42,0
https://www.xscores.com/soccer/match/fulham-vs-tottenham/16-03-2024/2139701,Regular goal,2-0,Sasa Lukic,49,0
https://www.xscores.com/soccer/match/fulham-vs-tottenham/16-03-2024/2139701,Regular goal,3-0,Rodrigo Muniz,61,0
https://www.xscores.com/soccer/match/west-ham-vs-aston-villa/17-03-2024/2139712,Regular goal,1-0,Michail Antonio,29,0
https://www.xscores.com/soccer/match/west-ham-vs-aston-villa/17-03-2024/2139712,Regular goal,1-1,Nicolo Zaniolo,79,0
https://www.xscores.com/soccer/match/arsenal-vs-chelsea/23-04-2024/2139705,Regular goal,1-0,Leandro Trossard,4,0
https://www.xscores.com/soccer/match/arsenal-vs-chelsea/23-04-2024/2139705,Regular goal,2-0,Ben White,52,0
https://www.xscores.com/soccer/match/arsenal-vs-chelsea/23-04-2024/2139705,Regular goal,3-0,Kai Havertz,57,0
https://www.xscores.com/soccer/match/arsenal-vs-chelsea/23-04-2024/2139705,Regular goal,4-0,Kai Havertz,65,0
https://www.xscores.com/soccer/match/arsenal-vs-chelsea/23-04-2024/2139705,Regular goal,5-0,Ben White,70,0
https://www.xscores.com/soccer/match/wolverhampton-vs-bournemouth/24-04-2024/2139711,Regular goal,0-1,Antoine Semenyo,37,0
https://www.xscores.com/soccer/match/crystal-palace-vs-newcastle/24-04-2024/2139703,Regular goal,1-0,Jean-Philippe Mateta,55,0
https://www.xscores.com/soccer/match/crystal-palace-vs-newcastle/24-04-2024/2139703,Regular goal,2-0,Jean-Philippe Mateta,88,0
https://www.xscores.com/soccer/match/everton-vs-liverpool/24-04-2024/2139702,Regular goal,1-0,Jarrad Branthwaite,27,0
https://www.xscores.com/soccer/match/everton-vs-liverpool/24-04-2024/2139702,Regular goal,2-0,Dominic Calvert-Lewin,58,0
https://www.xscores.com/soccer/match/manchester-united-vs-sheffield-united/24-04-2024/2139713,Regular goal,0-1,Jayden Bogle,35,0
https://www.xscores.com/soccer/match/manchester-united-vs-sheffield-united/24-04-2024/2139713,Regular goal,1-1,Harry Maguire,42,0
https://www.xscores.com/soccer/match/manchester-united-vs-sheffield-united/24-04-2024/2139713,Regular goal,1-2,Ben Brereton Diaz,50,0
https://www.xscores.com/soccer/match/manchester-united-vs-sheffield-united/24-04-2024/2139713,Penalty,2-2,Bruno Fernandes,61,0
https://www.xscores.com/soccer/match/manchester-united-vs-sheffield-united/24-04-2024/2139713,Regular goal,3-2,Bruno Fernandes,81,0
https://www.xscores.com/soccer/match/manchester-united-vs-sheffield-united/24-04-2024/2139713,Regular goal,4-2,Rasmus Hoejlund,85,0
https://www.xscores.com/soccer/match/brighton-vs-manchester-city/25-04-2024/2139707,Regular goal,0-1,Kevin De Bruyne,17,0
https://www.xscores.com/soccer/match/brighton-vs-manchester-city/25-04-2024/2139707,Regular goal,0-2,Phil Foden,26,0
https://www.xscores.com/soccer/match/brighton-vs-manchester-city/25-04-2024/2139707,Regular goal,0-3,Phil Foden,34,0
https://www.xscores.com/soccer/match/brighton-vs-manchester-city/25-04-2024/2139707,Regular goal,0-4,Julian Alvarez,62,0
https://www.xscores.com/soccer/match/newcastle-vs-west-ham/30-03-2024/2139721,Penalty,1-0,Alexander Isak,6,0
https://www.xscores.com/soccer/match/newcastle-vs-west-ham/30-03-2024/2139721,Regular goal,1-1,Michail Antonio,21,0
https://www.xscores.com/soccer/match/newcastle-vs-west-ham/30-03-2024/2139721,Regular goal,1-2,Mohammed Kudus,45,10
https://www.xscores.com/soccer/match/newcastle-vs-west-ham/30-03-2024/2139721,Regular goal,1-3,Jarrod Bowen,48,0
https://www.xscores.com/soccer/match/newcastle-vs-west-ham/30-03-2024/2139721,Penalty,2-3,Alexander Isak,77,0
https://www.xscores.com/soccer/match/newcastle-vs-west-ham/30-03-2024/2139721,Regular goal,3-3,Harvey Barnes,83,0
https://www.xscores.com/soccer/match/newcastle-vs-west-ham/30-03-2024/2139721,Regular goal,4-3,Harvey Barnes,90,0
https://www.xscores.com/soccer/match/bournemouth-vs-everton/30-03-2024/2139710,Regular goal,1-0,Dominic Solanke,64,0
https://www.xscores.com/soccer/match/bournemouth-vs-everton/30-03-2024/2139710,Regular goal,1-1,Beto,87,0
https://www.xscores.com/soccer/match/bournemouth-vs-everton/30-03-2024/2139710,Own goal,2-1,Seamus Coleman,90,1
https://www.xscores.com/soccer/match/chelsea-vs-burnley/30-03-2024/2139715,Penalty,1-0,Cole Palmer,44,0
https://www.xscores.com/soccer/match/chelsea-vs-burnley/30-03-2024/2139715,Regular goal,1-1,Josh Cullen,47,0
https://www.xscores.com/soccer/match/chelsea-vs-burnley/30-03-2024/2139715,Regular goal,2-1,Cole Palmer,78,0
https://www.xscores.com/soccer/match/chelsea-vs-burnley/30-03-2024/2139715,Regular goal,2-2,Dara O'Shea,81,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-crystal-palace/30-03-2024/2139720,Regular goal,0-1,Jean-Philippe Mateta,11,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-crystal-palace/30-03-2024/2139720,Regular goal,1-1,Chris Wood,61,0
https://www.xscores.com/soccer/match/sheffield-united-vs-fulham/30-03-2024/2139719,Regular goal,1-0,Ben Brereton Diaz,58,0
https://www.xscores.com/soccer/match/sheffield-united-vs-fulham/30-03-2024/2139719,Regular goal,1-1,Joao Palhinha,62,0
https://www.xscores.com/soccer/match/sheffield-united-vs-fulham/30-03-2024/2139719,Regular goal,2-1,Oliver McBurnie,68,0
https://www.xscores.com/soccer/match/sheffield-united-vs-fulham/30-03-2024/2139719,Regular goal,3-1,Ben Brereton Diaz,70,0
https://www.xscores.com/soccer/match/sheffield-united-vs-fulham/30-03-2024/2139719,Regular goal,3-2,Bobby Reid,86,0
https://www.xscores.com/soccer/match/sheffield-united-vs-fulham/30-03-2024/2139719,Regular goal,3-3,Rodrigo Muniz,90,3
https://www.xscores.com/soccer/match/tottenham-vs-luton/30-03-2024/2139716,Regular goal,0-1,Tahith Chong,3,0
https://www.xscores.com/soccer/match/tottenham-vs-luton/30-03-2024/2139716,Own goal,1-1,Issa Kabore,51,0
https://www.xscores.com/soccer/match/tottenham-vs-luton/30-03-2024/2139716,Regular goal,2-1,Heung-Min Son,86,0
https://www.xscores.com/soccer/match/aston-villa-vs-wolverhampton/30-03-2024/2139709,Regular goal,1-0,Moussa Diaby,36,0
https://www.xscores.com/soccer/match/aston-villa-vs-wolverhampton/30-03-2024/2139709,Regular goal,2-0,Ezri Konsa,65,0
https://www.xscores.com/soccer/match/brentford-vs-manchester-united/30-03-2024/2139708,Regular goal,0-1,Mason Mount,90,6
https://www.xscores.com/soccer/match/brentford-vs-manchester-united/30-03-2024/2139708,Regular goal,1-1,Kristoffer Vassbakk Ajer,90,9
https://www.xscores.com/soccer/match/liverpool-vs-brighton/31-03-2024/2139723,Regular goal,0-1,Danny Welbeck,2,0
https://www.xscores.com/soccer/match/liverpool-vs-brighton/31-03-2024/2139723,Regular goal,1-1,Luis Diaz,27,0
https://www.xscores.com/soccer/match/liverpool-vs-brighton/31-03-2024/2139723,Regular goal,2-1,Mohamed Salah,65,0
https://www.xscores.com/soccer/match/newcastle-vs-everton/02-04-2024/2139724,Regular goal,1-0,Alexander Isak,15,0
https://www.xscores.com/soccer/match/newcastle-vs-everton/02-04-2024/2139724,Penalty,1-1,Dominic Calvert-Lewin,88,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-fulham/02-04-2024/2139729,Regular goal,1-0,Callum Hudson-Odoi,9,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-fulham/02-04-2024/2139729,Regular goal,2-0,Chris Wood,19,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-fulham/02-04-2024/2139729,Regular goal,3-0,Morgan Gibbs-White,45,3
https://www.xscores.com/soccer/match/nottingham-forest-vs-fulham/02-04-2024/2139729,Regular goal,3-1,Tosin Adarabioyo,49,0
https://www.xscores.com/soccer/match/bournemouth-vs-crystal-palace/02-04-2024/2139718,Regular goal,1-0,Justin Kluivert,79,0
https://www.xscores.com/soccer/match/burnley-vs-wolverhampton/02-04-2024/2139730,Regular goal,1-0,Jacob Bruun Larsen,37,0
https://www.xscores.com/soccer/match/burnley-vs-wolverhampton/02-04-2024/2139730,Regular goal,1-1,Rayan Ait Nouri,45,3
https://www.xscores.com/soccer/match/west-ham-vs-tottenham/02-04-2024/2139728,Regular goal,0-1,Brennan Johnson,5,0
https://www.xscores.com/soccer/match/west-ham-vs-tottenham/02-04-2024/2139728,Regular goal,1-1,Kurt Zouma,19,0
https://www.xscores.com/soccer/match/arsenal-vs-luton/03-04-2024/2139717,Regular goal,1-0,Martin Oedegaard,24,0
https://www.xscores.com/soccer/match/arsenal-vs-luton/03-04-2024/2139717,Own goal,2-0,Daiki Hashioka,44,0
https://www.xscores.com/soccer/match/manchester-city-vs-aston-villa/03-04-2024/2139726,Regular goal,1-0,Rodri,11,0
https://www.xscores.com/soccer/match/manchester-city-vs-aston-villa/03-04-2024/2139726,Regular goal,1-1,Jhon Duran,20,0
https://www.xscores.com/soccer/match/manchester-city-vs-aston-villa/03-04-2024/2139726,Regular goal,2-1,Phil Foden,45,1
https://www.xscores.com/soccer/match/manchester-city-vs-aston-villa/03-04-2024/2139726,Regular goal,3-1,Phil Foden,62,0
https://www.xscores.com/soccer/match/manchester-city-vs-aston-villa/03-04-2024/2139726,Regular goal,4-1,Phil Foden,69,0
https://www.xscores.com/soccer/match/liverpool-vs-sheffield-united/04-04-2024/2139725,Regular goal,1-0,Darwin Nunez,17,0
https://www.xscores.com/soccer/match/liverpool-vs-sheffield-united/04-04-2024/2139725,Own goal,1-1,Conor Bradley,58,0
https://www.xscores.com/soccer/match/liverpool-vs-sheffield-united/04-04-2024/2139725,Regular goal,2-1,Alexis Mac Allister,76,0
https://www.xscores.com/soccer/match/liverpool-vs-sheffield-united/04-04-2024/2139725,Regular goal,3-1,Cody Gakpo,90,0
https://www.xscores.com/soccer/match/chelsea-vs-manchester-united/04-04-2024/2139727,Regular goal,1-0,Conor Gallagher,4,0
https://www.xscores.com/soccer/match/chelsea-vs-manchester-united/04-04-2024/2139727,Penalty,2-0,Cole Palmer,19,0
https://www.xscores.com/soccer/match/chelsea-vs-manchester-united/04-04-2024/2139727,Regular goal,2-1,Alejandro Garnacho,34,0
https://www.xscores.com/soccer/match/chelsea-vs-manchester-united/04-04-2024/2139727,Regular goal,2-2,Bruno Fernandes,39,0
https://www.xscores.com/soccer/match/chelsea-vs-manchester-united/04-04-2024/2139727,Regular goal,2-3,Alejandro Garnacho,67,0
https://www.xscores.com/soccer/match/chelsea-vs-manchester-united/04-04-2024/2139727,Penalty,3-3,Cole Palmer,90,10
https://www.xscores.com/soccer/match/chelsea-vs-manchester-united/04-04-2024/2139727,Regular goal,4-3,Cole Palmer,90,11
https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-city/06-04-2024/2139736,Regular goal,1-0,Jean-Philippe Mateta,3,0
https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-city/06-04-2024/2139736,Regular goal,1-1,Kevin De Bruyne,13,0
https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-city/06-04-2024/2139736,Regular goal,1-2,Rico Lewis,47,0
https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-city/06-04-2024/2139736,Regular goal,1-3,Erling Haaland,66,0
https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-city/06-04-2024/2139736,Regular goal,1-4,Kevin De Bruyne,70,0
https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-city/06-04-2024/2139736,Regular goal,2-4,Odsonne Edouard,86,0
https://www.xscores.com/soccer/match/aston-villa-vs-brentford/06-04-2024/2139738,Regular goal,1-0,Ollie Watkins,39,0
https://www.xscores.com/soccer/match/aston-villa-vs-brentford/06-04-2024/2139738,Regular goal,2-0,Morgan Rogers,46,0
https://www.xscores.com/soccer/match/aston-villa-vs-brentford/06-04-2024/2139738,Regular goal,2-1,Mathias Joergensen,59,0
https://www.xscores.com/soccer/match/aston-villa-vs-brentford/06-04-2024/2139738,Regular goal,2-2,Bryan Mbeumo,61,0
https://www.xscores.com/soccer/match/aston-villa-vs-brentford/06-04-2024/2139738,Regular goal,2-3,Yoane Wissa,68,0
https://www.xscores.com/soccer/match/aston-villa-vs-brentford/06-04-2024/2139738,Regular goal,3-3,Ollie Watkins,80,0
https://www.xscores.com/soccer/match/everton-vs-burnley/06-04-2024/2139735,Regular goal,1-0,Dominic Calvert-Lewin,45,2
https://www.xscores.com/soccer/match/fulham-vs-newcastle/06-04-2024/2139734,Regular goal,0-1,Bruno Guimaraes,81,0
https://www.xscores.com/soccer/match/luton-vs-bournemouth/06-04-2024/2139733,Regular goal,0-1,Marcus Tavernier,52,0
https://www.xscores.com/soccer/match/luton-vs-bournemouth/06-04-2024/2139733,Regular goal,1-1,Jordan Clark,73,0
https://www.xscores.com/soccer/match/luton-vs-bournemouth/06-04-2024/2139733,Regular goal,2-1,Carlton Morris,90,0
https://www.xscores.com/soccer/match/wolverhampton-vs-west-ham/06-04-2024/2139745,Penalty,1-0,Pablo Sarabia,33,0
https://www.xscores.com/soccer/match/wolverhampton-vs-west-ham/06-04-2024/2139745,Penalty,1-1,Lucas Paqueta,72,0
https://www.xscores.com/soccer/match/wolverhampton-vs-west-ham/06-04-2024/2139745,Regular goal,1-2,James Ward-Prowse,84,0
https://www.xscores.com/soccer/match/brighton-vs-arsenal/06-04-2024/2139737,Penalty,0-1,Bukayo Saka,33,0
https://www.xscores.com/soccer/match/brighton-vs-arsenal/06-04-2024/2139737,Regular goal,0-2,Kai Havertz,62,0
https://www.xscores.com/soccer/match/brighton-vs-arsenal/06-04-2024/2139737,Regular goal,0-3,Leandro Trossard,86,0
https://www.xscores.com/soccer/match/manchester-united-vs-liverpool/07-04-2024/2139732,Regular goal,0-1,Luis Diaz,23,0
https://www.xscores.com/soccer/match/manchester-united-vs-liverpool/07-04-2024/2139732,Regular goal,1-1,Bruno Fernandes,50,0
https://www.xscores.com/soccer/match/manchester-united-vs-liverpool/07-04-2024/2139732,Regular goal,2-1,Kobbie Mainoo,67,0
https://www.xscores.com/soccer/match/manchester-united-vs-liverpool/07-04-2024/2139732,Penalty,2-2,Mohamed Salah,84,0
https://www.xscores.com/soccer/match/sheffield-united-vs-chelsea/07-04-2024/2139739,Regular goal,0-1,Thiago Silva,11,0
https://www.xscores.com/soccer/match/sheffield-united-vs-chelsea/07-04-2024/2139739,Regular goal,1-1,Jayden Bogle,32,0
https://www.xscores.com/soccer/match/sheffield-united-vs-chelsea/07-04-2024/2139739,Regular goal,1-2,Noni Madueke,66,0
https://www.xscores.com/soccer/match/sheffield-united-vs-chelsea/07-04-2024/2139739,Regular goal,2-2,Oliver McBurnie,90,3
https://www.xscores.com/soccer/match/tottenham-vs-nottingham-forest/07-04-2024/2139746,Own goal,1-0,Murillo,15,0
https://www.xscores.com/soccer/match/tottenham-vs-nottingham-forest/07-04-2024/2139746,Regular goal,1-1,Chris Wood,27,0
https://www.xscores.com/soccer/match/tottenham-vs-nottingham-forest/07-04-2024/2139746,Regular goal,2-1,Micky van de Ven,52,0
https://www.xscores.com/soccer/match/tottenham-vs-nottingham-forest/07-04-2024/2139746,Regular goal,3-1,Pedro Porro,58,0
https://www.xscores.com/soccer/match/newcastle-vs-tottenham/13-04-2024/2139750,Regular goal,1-0,Alexander Isak,30,0
https://www.xscores.com/soccer/match/newcastle-vs-tottenham/13-04-2024/2139750,Regular goal,2-0,Anthony Gordon,32,0
https://www.xscores.com/soccer/match/newcastle-vs-tottenham/13-04-2024/2139750,Regular goal,3-0,Alexander Isak,51,0
https://www.xscores.com/soccer/match/newcastle-vs-tottenham/13-04-2024/2139750,Regular goal,4-0,Fabian Schaer,87,0
https://www.xscores.com/soccer/match/brentford-vs-sheffield-united/13-04-2024/2139742,Own goal,1-0,Ollie Arblaster,63,0
https://www.xscores.com/soccer/match/brentford-vs-sheffield-united/13-04-2024/2139742,Regular goal,2-0,Frank Onyeka,90,3
https://www.xscores.com/soccer/match/burnley-vs-brighton/13-04-2024/2139741,Regular goal,1-0,Josh Brownhill,74,0
https://www.xscores.com/soccer/match/burnley-vs-brighton/13-04-2024/2139741,Own goal,1-1,Arijanet Muric,79,0
https://www.xscores.com/soccer/match/manchester-city-vs-luton/13-04-2024/2139751,Own goal,1-0,Daiki Hashioka,2,0
https://www.xscores.com/soccer/match/manchester-city-vs-luton/13-04-2024/2139751,Regular goal,2-0,Mateo Kovacic,64,0
https://www.xscores.com/soccer/match/manchester-city-vs-luton/13-04-2024/2139751,Penalty,3-0,Erling Haaland,76,0
https://www.xscores.com/soccer/match/manchester-city-vs-luton/13-04-2024/2139751,Regular goal,3-1,Ross Barkley,81,0
https://www.xscores.com/soccer/match/manchester-city-vs-luton/13-04-2024/2139751,Regular goal,4-1,Jeremy Doku,87,0
https://www.xscores.com/soccer/match/manchester-city-vs-luton/13-04-2024/2139751,Regular goal,5-1,Josko Gvardiol,90,3
https://www.xscores.com/soccer/match/nottingham-forest-vs-wolverhampton/13-04-2024/2139749,Regular goal,0-1,Matheus Cunha,40,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-wolverhampton/13-04-2024/2139749,Regular goal,1-1,Morgan Gibbs-White,45,1
https://www.xscores.com/soccer/match/nottingham-forest-vs-wolverhampton/13-04-2024/2139749,Regular goal,2-1,Danilo,57,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-wolverhampton/13-04-2024/2139749,Regular goal,2-2,Matheus Cunha,62,0
https://www.xscores.com/soccer/match/bournemouth-vs-manchester-united/13-04-2024/2139744,Regular goal,1-0,Dominic Solanke,16,0
https://www.xscores.com/soccer/match/bournemouth-vs-manchester-united/13-04-2024/2139744,Regular goal,1-1,Bruno Fernandes,31,0
https://www.xscores.com/soccer/match/bournemouth-vs-manchester-united/13-04-2024/2139744,Regular goal,2-1,Justin Kluivert,36,0
https://www.xscores.com/soccer/match/bournemouth-vs-manchester-united/13-04-2024/2139744,Penalty,2-2,Bruno Fernandes,65,0
https://www.xscores.com/soccer/match/liverpool-vs-crystal-palace/14-04-2024/2139752,Regular goal,0-1,Eberechi Eze,14,0
https://www.xscores.com/soccer/match/west-ham-vs-fulham/14-04-2024/2139748,Regular goal,0-1,Andreas Pereira,9,0
https://www.xscores.com/soccer/match/west-ham-vs-fulham/14-04-2024/2139748,Regular goal,0-2,Andreas Pereira,72,0
https://www.xscores.com/soccer/match/arsenal-vs-aston-villa/14-04-2024/2139743,Regular goal,0-1,Leon Bailey,84,0
https://www.xscores.com/soccer/match/arsenal-vs-aston-villa/14-04-2024/2139743,Regular goal,0-2,Ollie Watkins,87,0
https://www.xscores.com/soccer/match/chelsea-vs-everton/15-04-2024/2139740,Regular goal,1-0,Cole Palmer,13,0
https://www.xscores.com/soccer/match/chelsea-vs-everton/15-04-2024/2139740,Regular goal,2-0,Cole Palmer,18,0
https://www.xscores.com/soccer/match/chelsea-vs-everton/15-04-2024/2139740,Regular goal,3-0,Cole Palmer,29,0
https://www.xscores.com/soccer/match/chelsea-vs-everton/15-04-2024/2139740,Regular goal,4-0,Nicolas Jackson,44,0
https://www.xscores.com/soccer/match/chelsea-vs-everton/15-04-2024/2139740,Penalty,5-0,Cole Palmer,64,0
https://www.xscores.com/soccer/match/chelsea-vs-everton/15-04-2024/2139740,Regular goal,6-0,Alfie Gilchrist,90,0
https://www.xscores.com/soccer/match/luton-vs-brentford/20-04-2024/2139756,Regular goal,0-1,Yoane Wissa,24,0
https://www.xscores.com/soccer/match/luton-vs-brentford/20-04-2024/2139756,Regular goal,0-2,Yoane Wissa,45,1
https://www.xscores.com/soccer/match/luton-vs-brentford/20-04-2024/2139756,Regular goal,0-3,Ethan Pinnock,62,0
https://www.xscores.com/soccer/match/luton-vs-brentford/20-04-2024/2139756,Regular goal,0-4,Keane Lewis-Potter,64,0
https://www.xscores.com/soccer/match/luton-vs-brentford/20-04-2024/2139756,Regular goal,0-5,Kevin Schade,86,0
https://www.xscores.com/soccer/match/luton-vs-brentford/20-04-2024/2139756,Regular goal,1-5,Luke Berry,90,2
https://www.xscores.com/soccer/match/sheffield-united-vs-burnley/20-04-2024/2139754,Regular goal,0-1,Jacob Bruun Larsen,38,0
https://www.xscores.com/soccer/match/sheffield-united-vs-burnley/20-04-2024/2139754,Regular goal,0-2,Lorenz Assignon,40,0
https://www.xscores.com/soccer/match/sheffield-united-vs-burnley/20-04-2024/2139754,Regular goal,1-2,Gustavo Hamer,52,0
https://www.xscores.com/soccer/match/sheffield-united-vs-burnley/20-04-2024/2139754,Regular goal,1-3,Lyle Foster,58,0
https://www.xscores.com/soccer/match/sheffield-united-vs-burnley/20-04-2024/2139754,Regular goal,1-4,Johann Berg Gudmundsson,71,0
https://www.xscores.com/soccer/match/wolverhampton-vs-arsenal/20-04-2024/2139761,Regular goal,0-1,Leandro Trossard,45,0
https://www.xscores.com/soccer/match/wolverhampton-vs-arsenal/20-04-2024/2139761,Regular goal,0-2,Martin Oedegaard,90,5
https://www.xscores.com/soccer/match/everton-vs-nottingham-forest/21-04-2024/2139758,Regular goal,1-0,Idrissa Gana Gueye,29,0
https://www.xscores.com/soccer/match/everton-vs-nottingham-forest/21-04-2024/2139758,Regular goal,2-0,Dwight McNeil,76,0
https://www.xscores.com/soccer/match/aston-villa-vs-bournemouth/21-04-2024/2139747,Penalty,0-1,Dominic Solanke,31,0
https://www.xscores.com/soccer/match/aston-villa-vs-bournemouth/21-04-2024/2139747,Regular goal,1-1,Morgan Rogers,45,1
https://www.xscores.com/soccer/match/aston-villa-vs-bournemouth/21-04-2024/2139747,Regular goal,2-1,Moussa Diaby,57,0
https://www.xscores.com/soccer/match/aston-villa-vs-bournemouth/21-04-2024/2139747,Regular goal,3-1,Leon Bailey,78,0
https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/21-04-2024/2139759,Regular goal,1-0,Michael Olise,7,0
https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/21-04-2024/2139759,Regular goal,2-0,Eberechi Eze,16,0
https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/21-04-2024/2139759,Own goal,3-0,Emerson,20,0
https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/21-04-2024/2139759,Regular goal,4-0,Jean-Philippe Mateta,31,0
https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/21-04-2024/2139759,Regular goal,4-1,Michail Antonio,40,0
https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/21-04-2024/2139759,Regular goal,5-1,Jean-Philippe Mateta,64,0
https://www.xscores.com/soccer/match/crystal-palace-vs-west-ham/21-04-2024/2139759,Own goal,5-2,Dean Henderson,89,0
https://www.xscores.com/soccer/match/fulham-vs-liverpool/21-04-2024/2139757,Regular goal,0-1,Trent Alexander-Arnold,32,0
https://www.xscores.com/soccer/match/fulham-vs-liverpool/21-04-2024/2139757,Regular goal,1-1,Timothy Castagne,45,2
https://www.xscores.com/soccer/match/fulham-vs-liverpool/21-04-2024/2139757,Regular goal,1-2,Ryan Gravenberch,53,0
